vendor_id,year,ds,yhat,yhat_lower,yhat_upper
V050,2007,2007-01-01,97.19909012586604,94.06233479651858,100.71007170789369
V050,2008,2008-01-01,98.85593413389526,95.68266932121546,102.26051223163087
V050,2009,2009-01-01,99.68615256332882,96.27519453251438,102.97167546813934
V050,2010,2010-01-01,104.38201935813632,100.9113349541278,107.98811005337282
V050,2011,2011-01-01,103.61024014982051,100.32493718195404,107.08561988530433
V050,2012,2012-01-01,105.54625334821047,102.08712376672896,108.86227725053392
V050,2013,2013-01-01,108.06999975017393,104.51896962115849,111.43756141023844
V050,2014,2014-01-01,102.66300238576673,99.27179350130542,106.20113230251133
V050,2015,2015-01-01,108.09813926968748,104.55632160813964,111.48132737585718
V050,2016,2016-01-01,111.16060815247783,107.81349359012083,114.5516969432244
V050,2017,2017-01-01,114.84458945310642,111.2904283826542,118.28789814962724
V050,2018,2018-01-01,111.22530748965085,107.75127841062292,114.39054186559355
V050,2019,2019-01-01,113.49885049667067,110.23617669870444,117.01243868129438
V050,2020,2020-01-01,118.2623579724599,114.9184862590616,121.83426862981052
V050,2021,2021-01-01,117.42630641076293,113.98650370683218,120.50068533626627
V050,2022,2022-01-01,120.21896107652348,116.69821910537583,123.67239967386682
V050,2023,2023-01-01,119.67485995578481,116.04778619564159,123.0864557510857
V050,2024,2024-01-01,118.32032676136532,114.838951648197,121.41370981081147
V050,2024,2024-12-31,120.12714748777884,116.97373885865505,123.52892583865797
V050,2025,2025-12-31,121.93396821419233,118.5258353824326,125.27759711831635
V050,2026,2026-12-31,123.74078894060585,120.29714762440034,127.33686379084477
V050,2027,2027-12-31,125.54760966701934,122.17928907569087,129.1123918779657
V050,2028,2028-12-31,127.35938058720384,124.26757951947748,130.56721605547278
V051,2005,2005-01-01,110.90192747237671,108.40833196375169,113.32754217128685
V051,2006,2006-01-01,116.2645374126417,113.83349883680616,118.74458668098534
V051,2007,2007-01-01,121.69433700289494,119.28920918699424,124.01023139119621
V051,2008,2008-01-01,116.56271887321084,113.9925517497953,118.89912828346002
V051,2009,2009-01-01,116.08966273209788,113.67666331062405,118.69476548813894
V051,2010,2010-01-01,124.3084557225434,121.86840241664592,126.9276446801557
V051,2011,2011-01-01,130.89768459561284,128.70134168262933,133.4593020570314
V051,2012,2012-01-01,123.99451188675354,121.64003476368194,126.2987361744484
V051,2013,2013-01-01,128.91914082047947,126.42750153389659,131.31368866785144
V051,2014,2014-01-01,129.38215493511254,126.84822736275639,131.88680227705834
V051,2015,2015-01-01,128.69690200894308,126.26741824417793,131.10937212420828
V051,2016,2016-01-01,141.67655950009953,139.34474647593336,144.06843891440903
V051,2017,2017-01-01,136.22805512946417,133.9164366758816,138.5889897835225
V051,2018,2018-01-01,135.14896701322027,132.41237167372364,137.6937677787253
V051,2019,2019-01-01,138.20947584157315,135.7560477914123,140.5595164582602
V051,2020,2020-01-01,148.4378575117766,146.12752080817458,150.68471968173932
V051,2021,2021-01-01,147.84039499751597,145.40274401310427,150.32787891909075
V051,2022,2022-01-01,144.52511120992682,141.9142032272576,147.10320704107664
V051,2023,2023-01-01,151.7582618751546,149.5519685389529,154.36744412060514
V051,2024,2024-01-01,151.6148986305368,149.0611804278692,153.98451745884807
V051,2024,2024-12-31,153.49442859503213,151.01914215998377,155.94028618961724
V051,2025,2025-12-31,155.37395855952744,153.03891098299772,158.00615315780513
V051,2026,2026-12-31,157.25348852402277,154.8520239463098,159.98898639341533
V051,2027,2027-12-31,159.13301848851808,156.5762548955271,161.55708163188706
V051,2028,2028-12-31,161.0176978501764,158.56426568651577,163.4451729490191
V052,2005,2005-01-01,106.04498385727074,103.11099452384332,108.85689272137931
V052,2006,2006-01-01,109.87440589890738,106.75712902562843,112.9137171833406
V052,2007,2007-01-01,110.22565691478599,107.0127047640614,113.40112776274219
V052,2008,2008-01-01,113.58738891327643,110.43309445418141,116.70327710311804
V052,2009,2009-01-01,110.25102033608135,107.29028596838364,113.24242655030666
V052,2010,2010-01-01,120.45857431401669,117.6162837433806,123.55862545203988
V052,2011,2011-01-01,119.75924275673437,116.59661857487868,122.82563173841864
V052,2012,2012-01-01,122.6157108102745,119.71415468288532,125.62349479270091
V052,2013,2013-01-01,120.15286186747132,117.21670850513858,123.44768737602682
V052,2014,2014-01-01,120.46811667267605,117.60060731034143,123.51569780763666
V052,2015,2015-01-01,123.76442323407221,120.69616024156572,126.7427521927144
V052,2016,2016-01-01,129.87341838597644,126.70416619698622,132.73478713971093
V052,2017,2017-01-01,131.1029106692276,127.95327609317714,134.10996433492912
V052,2018,2018-01-01,131.99283092115874,129.33518141730463,134.87363927862762
V052,2019,2019-01-01,133.0481000602656,130.0457156942724,136.07792134070027
V052,2020,2020-01-01,135.51702289233893,132.51365788907015,138.63077708537395
V052,2021,2021-01-01,138.82114485292286,135.9430739346993,141.83016065867824
V052,2022,2022-01-01,144.18064105129628,141.21814250739695,147.3430124644118
V052,2023,2023-01-01,142.42719888423863,139.6564890662156,145.3062863647736
V052,2024,2024-01-01,141.20306487061094,138.13844010031326,144.38355757772652
V052,2024,2024-12-31,143.66735081258642,140.69834195058445,146.59812900782114
V052,2025,2025-12-31,146.1316367545619,143.25170587563412,149.3682364122212
V052,2026,2026-12-31,148.59592269653734,145.8348910060898,151.73253113906335
V052,2027,2027-12-31,151.06020863851285,148.1230825105812,154.1690506524822
V052,2028,2028-12-31,153.53124604882248,150.64657243158746,156.55605861338518
V053,2005,2005-01-01,102.11144597204265,98.10769151154419,105.93820395115019
V053,2006,2006-01-01,106.87578969121184,103.20295294687035,110.6342295696837
V053,2007,2007-01-01,114.44020031467973,110.6738241633391,118.0877386527511
V053,2008,2008-01-01,109.51978339951707,105.8192661698123,113.31538934010224
V053,2009,2009-01-01,114.28285550520856,110.51898493480394,118.14338335925171
V053,2010,2010-01-01,118.00996963059073,114.40509972476477,121.7024682623894
V053,2011,2011-01-01,119.53152370463545,115.66573559081134,123.1931957719899
V053,2012,2012-01-01,118.57367422494065,114.91882777514294,122.15105363470359
V053,2013,2013-01-01,117.11836094042098,113.41756914284228,120.80461777814271
V053,2014,2014-01-01,120.06770065961967,116.53379077253385,123.98405175184581
V053,2015,2015-01-01,123.79200537684133,120.11702885518181,127.28033114323115
V053,2016,2016-01-01,127.89188208425833,124.47157004906721,131.827390067246
V053,2017,2017-01-01,129.39910389438083,125.76041655734662,132.99642914835408
V053,2018,2018-01-01,130.41966950223426,126.83946958362802,134.1481505164283
V053,2019,2019-01-01,129.677237209566,125.97744934812663,133.43048660420462
V053,2020,2020-01-01,136.21331711817112,132.2904591792481,139.97518474053572
V053,2021,2021-01-01,140.46350472454733,136.6224569727686,144.1648957474034
V053,2022,2022-01-01,141.5569538872718,137.81291568741236,145.34000181991593
V053,2023,2023-01-01,136.28773296789606,132.4449752570818,140.1976435597202
V053,2024,2024-01-01,142.19334123654465,138.54141751462785,146.0714023509427
V053,2024,2024-12-31,144.00266511031623,140.2220240238733,147.66612218757962
V053,2025,2025-12-31,145.81198898408783,142.01653503943405,149.6286538580551
V053,2026,2026-12-31,147.6213128578594,143.97914553275723,151.59898935829474
V053,2027,2027-12-31,149.43063673163098,145.4561066698597,153.02531776857583
V053,2028,2028-12-31,151.24491765711156,147.77335388640523,154.87376054800876
V054,2005,2005-01-01,105.01468320445267,100.87577380810603,108.87952703458346
V054,2006,2006-01-01,111.8190578977316,107.73777496072012,115.98268508708631
V054,2007,2007-01-01,115.96011749052609,112.17569505457045,120.06978321730404
V054,2008,2008-01-01,117.75216820132395,113.52677450715133,121.8146252795244
V054,2009,2009-01-01,113.60969611804848,109.46849743622178,117.83112237418425
V054,2010,2010-01-01,117.51968716413624,113.34045682650238,121.57012938681645
V054,2011,2011-01-01,121.71757159357514,117.65778489795403,125.69579464595135
V054,2012,2012-01-01,119.85618963662169,115.55990028639248,123.84856250124913
V054,2013,2013-01-01,126.55014587039092,122.41094859597565,130.57957743316365
V054,2014,2014-01-01,127.53263877419737,123.40070247077249,131.51197359924336
V054,2015,2015-01-01,131.00921933251914,126.66045546965215,135.40844120128625
V054,2016,2016-01-01,128.54859941931693,124.49846907333081,132.52154675941122
V054,2017,2017-01-01,135.46437407912617,131.3830408022322,139.48149034387592
V054,2018,2018-01-01,133.49480093182262,129.522977271676,137.459360636831
V054,2019,2019-01-01,133.90023240788102,130.0030779401243,137.8411970320443
V054,2020,2020-01-01,141.32320762503295,137.18636744329746,145.43790076804706
V054,2021,2021-01-01,145.05893506225937,141.17587279985102,149.234416034854
V054,2022,2022-01-01,147.48289688736898,143.27080138622875,151.702702707658
V054,2023,2023-01-01,141.8434597692737,137.95129406893437,146.1121306109959
V054,2024,2024-01-01,147.46818863542552,143.09453353992427,151.20871995287328
V054,2024,2024-12-31,149.31640887653552,144.9810524383028,153.3533370152734
V054,2025,2025-12-31,151.1646291176455,146.81479279324964,154.95934402133793
V054,2026,2026-12-31,153.01284935875546,149.16959873264807,156.99275701342646
V054,2027,2027-12-31,154.86106959986543,150.78846970913952,159.20812258567594
V054,2028,2028-12-31,156.71435345807436,152.95696633094119,160.9119125369764
V055,2005,2005-01-01,97.39614004850651,94.82746422695142,100.41031654075522
V055,2006,2006-01-01,103.64549893491892,100.86998697742531,106.33764747164346
V055,2007,2007-01-01,104.3548575971155,101.76352650444748,107.14501082741313
V055,2008,2008-01-01,104.00254621027238,101.09425323253512,106.53785609496143
V055,2009,2009-01-01,104.55806249924524,101.75853659835886,107.56868371767882
V055,2010,2010-01-01,103.66019191514668,100.66174330566595,106.55036730982762
V055,2011,2011-01-01,108.8605127758823,105.94761920926233,111.71958172876543
V055,2012,2012-01-01,111.83516581359896,108.80158786113621,114.51978426370306
V055,2013,2013-01-01,112.92128318117017,110.14681332668167,115.6387612309468
V055,2014,2014-01-01,110.80945212925542,107.93777234361835,113.46808548624468
V055,2015,2015-01-01,114.8245672679569,112.06356950885001,117.57858370447637
V055,2016,2016-01-01,117.98837217255439,115.25067988567409,120.62246817409962
V055,2017,2017-01-01,115.03206681269549,112.4875917538332,117.77804580350886
V055,2018,2018-01-01,122.5902723197673,119.87641267174682,125.498448419126
V055,2019,2019-01-01,122.28775332353992,119.60623827125198,125.02568185025925
V055,2020,2020-01-01,122.91479814735081,120.22812377801904,125.69202350824555
V055,2021,2021-01-01,128.17135548916096,125.62228904546413,130.94337391830675
V055,2022,2022-01-01,126.57572120381235,123.95535614429781,129.504574144045
V055,2023,2023-01-01,124.03710384727233,121.4056990739906,126.65459131397049
V055,2024,2024-01-01,126.04157850653948,123.38133745547994,128.61023704608115
V055,2024,2024-12-31,127.51073419568351,124.69281212022445,130.05957487098567
V055,2025,2025-12-31,128.97988988482754,126.236988700677,131.58001627408908
V055,2026,2026-12-31,130.4490455739716,127.5830330793504,132.89564558921728
V055,2027,2027-12-31,131.91820126311566,129.2334893099687,134.70895948323727
V055,2028,2028-12-31,133.39138203633954,130.50187071718508,136.228906921563
V056,2005,2005-01-01,106.82790533504757,104.22548788328847,109.38048132863366
V056,2006,2006-01-01,115.44118975511347,112.7556257575261,118.08165720719579
V056,2007,2007-01-01,111.09379123543681,108.55598089567437,113.6834118276785
V056,2008,2008-01-01,113.16004449225174,110.49144740524443,115.71864612141268
V056,2009,2009-01-01,112.31616947997851,109.84008864137012,114.74382933369075
V056,2010,2010-01-01,113.39029935476509,110.7037110544578,115.90837619257513
V056,2011,2011-01-01,117.50482848153538,114.78045503935972,119.95730121074767
V056,2012,2012-01-01,125.2722599260176,122.81036611378157,127.93482516948231
V056,2013,2013-01-01,118.74364448265713,116.09704648581706,121.31631311045727
V056,2014,2014-01-01,120.57913618927418,118.0163648387435,123.03623068090799
V056,2015,2015-01-01,122.9469327391427,120.2985677807141,125.68130686916373
V056,2016,2016-01-01,130.6645544575684,128.09321285494326,133.15143752056997
V056,2017,2017-01-01,128.2652501874988,125.67439400250386,130.8662570650239
V056,2018,2018-01-01,126.86713950871751,124.20373138177106,129.48584667958394
V056,2019,2019-01-01,129.7760409672861,126.95301714025197,132.29928543669752
V056,2020,2020-01-01,138.20613176238416,135.59620192030863,140.77058839152056
V056,2021,2021-01-01,140.7054539321315,138.10762840755845,143.2609500956209
V056,2022,2022-01-01,146.6876656554494,144.0106769899777,149.2110082119035
V056,2023,2023-01-01,145.24149025044375,142.95989115004087,147.66462271648408
V056,2024,2024-01-01,140.07855374234114,137.25768295481717,142.64042324085648
V056,2024,2024-12-31,142.21238737108945,139.32502624964533,144.87321592776618
V056,2025,2025-12-31,144.34622099983773,141.63075705383142,146.9430969921883
V056,2026,2026-12-31,146.48005462858603,143.86214436489732,149.04434041788662
V056,2027,2027-12-31,148.61388825733428,145.7649691098599,151.12160525824657
V056,2028,2028-12-31,150.7535680056134,147.98987504933905,153.35365969196496
V057,2005,2005-01-01,94.35244818189622,90.55511546328633,98.43343729012253
V057,2006,2006-01-01,96.67051126039817,92.77456297931734,100.71260991318543
V057,2007,2007-01-01,99.79055277570473,95.63710755729711,103.52693081467892
V057,2008,2008-01-01,102.61530293533498,98.67556083929811,106.57323785632823
V057,2009,2009-01-01,100.0053456536037,96.06368428250502,103.91995628294643
V057,2010,2010-01-01,103.17734382346495,99.19943704461117,106.99354117472464
V057,2011,2011-01-01,105.42783999455554,101.40690203387304,109.22378290828523
V057,2012,2012-01-01,109.20309291125339,105.44636447480207,112.89624860396249
V057,2013,2013-01-01,107.20687803674939,103.14286524154917,111.13145913584947
V057,2014,2014-01-01,108.46665989103565,104.58628638439708,112.12752392159865
V057,2015,2015-01-01,113.24360607186225,109.4689290118964,117.05287602128104
V057,2016,2016-01-01,114.35855673620772,110.45966714235506,118.44002071694234
V057,2017,2017-01-01,115.85930644594123,112.2675589729731,119.69349873245389
V057,2018,2018-01-01,115.8597278997601,111.46034960516867,119.64184520245843
V057,2019,2019-01-01,120.10023022481275,115.98528325159975,123.86534148788441
V057,2020,2020-01-01,120.68903026534866,116.81802767447373,124.45946802978781
V057,2021,2021-01-01,123.8614401846859,120.00818556633038,127.72142969183245
V057,2022,2022-01-01,125.84081051490433,121.70839487772669,129.7589453295487
V057,2023,2023-01-01,124.35633619482317,120.03631419614462,127.93705843661247
V057,2024,2024-01-01,127.20616367957699,123.60381784867727,130.9515693933193
V057,2024,2024-12-31,128.71319610061352,124.9584471453841,132.52811664541238
V057,2025,2025-12-31,130.22022852165003,126.28432674745004,134.06309897389386
V057,2026,2026-12-31,131.72726094268654,127.74394934502222,135.62124624274767
V057,2027,2027-12-31,133.23429336372308,129.17044065348372,137.4156441815758
V057,2028,2028-12-31,134.74545464070764,130.9104857253622,138.53182553374845
V058,2005,2005-01-01,97.7775480967817,94.83962340081442,100.81013501279419
V058,2006,2006-01-01,98.46713117853378,95.23823500415274,101.77909847795287
V058,2007,2007-01-01,104.7616982280044,101.65821714215694,108.09564299415564
V058,2008,2008-01-01,101.66069983235167,98.21557272606556,104.6015746420012
V058,2009,2009-01-01,97.38608039749721,94.19228267110164,100.7689782876501
V058,2010,2010-01-01,103.61680897728374,100.36997671253368,106.76450139664132
V058,2011,2011-01-01,105.22764369708692,102.02835867927001,108.48312986007207
V058,2012,2012-01-01,113.0057411974414,109.73666653253392,116.02661338384061
V058,2013,2013-01-01,106.34674704280071,103.16437625212527,109.50659172535765
V058,2014,2014-01-01,106.93428557552242,103.81224649520782,110.22212073833208
V058,2015,2015-01-01,113.04343480540001,109.92618723729841,116.16947282975576
V058,2016,2016-01-01,121.51997419285868,118.2458694044925,124.7471885564765
V058,2017,2017-01-01,113.40428828540261,110.40728823868766,116.63550952389099
V058,2018,2018-01-01,115.68811783651137,112.47716575689255,118.92205308330401
V058,2019,2019-01-01,122.60712213769129,119.46137084761091,125.99307178537154
V058,2020,2020-01-01,116.93741480736365,113.69499491622202,120.36151485775129
V058,2021,2021-01-01,130.55826844442583,127.28217597975602,133.6758861524516
V058,2022,2022-01-01,125.03487772426824,121.85524133007172,128.20253500052638
V058,2023,2023-01-01,123.61142057414614,120.44824391138778,126.66201823574333
V058,2024,2024-01-01,123.23002626848167,120.21607276625704,126.35070709538887
V058,2024,2024-12-31,124.74242004714797,121.81903504533706,128.06232975916984
V058,2025,2025-12-31,126.25481382581427,123.17280965082116,129.56028776946764
V058,2026,2026-12-31,127.76720760448057,124.7099810910515,131.08913613399258
V058,2027,2027-12-31,129.27960138314685,126.04858540741205,132.6054278116265
V058,2028,2028-12-31,130.79613870641222,127.51739660429021,134.13552790709676
V059,2005,2005-01-01,90.77653992070282,86.95152596951579,94.6082320307331
V059,2006,2006-01-01,96.43793617826532,92.93310307019297,100.1755698788652
V059,2007,2007-01-01,94.16594781419013,90.36515582284879,97.78651381757106
V059,2008,2008-01-01,96.25896208325803,92.61690684600839,99.91393295818149
V059,2009,2009-01-01,97.4496463998882,93.68711939188712,100.87234177822896
V059,2010,2010-01-01,96.07454889832216,92.27264216159283,99.64399239130513
V059,2011,2011-01-01,101.99501973738157,98.48503622547229,105.39227798447779
V059,2012,2012-01-01,102.01415788070369,98.55996981907623,105.67414018241391
V059,2013,2013-01-01,105.39669797063861,101.59491929675313,108.97971624399398
V059,2014,2014-01-01,106.68050064084497,102.75568974876434,110.25194426932254
V059,2015,2015-01-01,107.20026772867327,103.54663383699038,110.96561652390172
V059,2016,2016-01-01,108.6093361736605,104.79996293899973,112.34135428560936
V059,2017,2017-01-01,110.15091586792587,106.35783204396115,113.56583629213574
V059,2018,2018-01-01,110.36284976336565,106.7547946352627,114.04768279371623
V059,2019,2019-01-01,115.1224773400975,111.80834123662983,119.19894967613614
V059,2020,2020-01-01,115.49542046766176,111.90438817623165,119.09190221826412
V059,2021,2021-01-01,122.79626748968019,119.14849573754051,126.61625480857428
V059,2022,2022-01-01,121.52503428461733,117.98042179124657,125.29975044097534
V059,2023,2023-01-01,116.69104937116738,112.9924599066652,120.22818616446507
V059,2024,2024-01-01,122.61874106264149,118.93404641929456,126.28666614027333
V059,2024,2024-12-31,124.63863282196473,121.28155848142893,128.25589105971474
V059,2025,2025-12-31,126.65852458128795,123.17646952674559,130.3502848089141
V059,2026,2026-12-31,128.6784163406112,125.08075260164256,132.21359185531952
V059,2027,2027-12-31,130.69830809993442,126.74963746385583,134.1267354977404
V059,2028,2028-12-31,132.72373380928317,129.0735180218891,136.56031227240834
V060,2005,2005-01-01,98.54351021647247,95.32435615800642,101.59330932842967
V060,2006,2006-01-01,97.20722239932523,93.86980463404659,100.4817318427754
V060,2007,2007-01-01,100.18056217508521,97.00567727065832,103.34141566740801
V060,2008,2008-01-01,100.40472006477631,97.08942543182268,103.41428731818228
V060,2009,2009-01-01,104.02814672666202,100.87331938383085,107.27403305713918
V060,2010,2010-01-01,106.80282268118766,103.53209831656196,110.09727269096756
V060,2011,2011-01-01,106.51734547553687,103.46995634029163,109.77800532257989
V060,2012,2012-01-01,108.72735569543303,105.75640297919307,111.98977636081418
V060,2013,2013-01-01,111.03845155068451,107.79176945345134,114.52737913031173
V060,2014,2014-01-01,112.28689950423441,109.17174796304101,115.70695157722074
V060,2015,2015-01-01,110.81283338714127,107.69531532696402,113.92369019858293
V060,2016,2016-01-01,117.29451242365154,114.47460168870451,120.51983470005207
V060,2017,2017-01-01,113.52831891302681,110.34891282609597,116.73327867326094
V060,2018,2018-01-01,114.48066657242546,111.15633983626914,117.53989763072543
V060,2019,2019-01-01,119.24177554498031,116.03849840579133,122.49456303578006
V060,2020,2020-01-01,123.03014601584454,119.77399104066568,126.34753254350055
V060,2021,2021-01-01,125.05968277856384,121.66408408081072,128.11848914042886
V060,2022,2022-01-01,126.51173953905143,123.31167280500729,129.46348024577563
V060,2023,2023-01-01,126.05907440513555,122.74751621952927,129.36808879398563
V060,2024,2024-01-01,125.00353846127234,121.68802411471437,128.07551319442496
V060,2024,2024-12-31,126.65817744304658,123.35192749399437,129.8208217054683
V060,2025,2025-12-31,128.3128164248208,125.10226720217283,131.4465930853688
V060,2026,2026-12-31,129.96745540659504,126.9642731356325,133.10117857108312
V060,2027,2027-12-31,131.62209438836928,128.42053953205868,134.62395408643684
V060,2028,2028-12-31,133.28126662762782,130.10870518803176,136.67500301789053
V061,2005,2005-01-01,97.01750010005102,93.43315269676788,100.56344967235381
V061,2006,2006-01-01,98.63629183787754,95.07118319488039,102.03142179342045
V061,2007,2007-01-01,100.81304587687359,97.3526217286371,104.0620480690653
V061,2008,2008-01-01,95.58326614116277,92.18015773256363,99.02664097795207
V061,2009,2009-01-01,100.49503818723022,96.88237377972636,103.66009746992309
V061,2010,2010-01-01,101.33479100119673,97.81598925752702,104.82853929625084
V061,2011,2011-01-01,106.46648265558122,102.92551555657819,110.15884481229763
V061,2012,2012-01-01,104.78234230932729,101.23748623709633,108.15419777276836
V061,2013,2013-01-01,107.37881271630313,103.9906942742114,110.88629026302343
V061,2014,2014-01-01,109.15671528356516,105.69493324076635,112.60370230303432
V061,2015,2015-01-01,108.06349949398508,104.49798638648858,111.34200519888704
V061,2016,2016-01-01,112.3406119212022,108.74563812341965,115.92800212139048
V061,2017,2017-01-01,110.3249063630235,106.77186521797154,113.77474556641016
V061,2018,2018-01-01,111.30488773106376,107.8110323138951,114.76152579473131
V061,2019,2019-01-01,114.08001206011413,110.5135196482295,117.60472155924059
V061,2020,2020-01-01,120.0746852668668,116.63175248508797,123.62117347961332
V061,2021,2021-01-01,122.37692946409658,118.89200845828769,125.8328767800988
V061,2022,2022-01-01,121.48779199658235,118.08471608750698,125.04818650651453
V061,2023,2023-01-01,117.317284011427,113.95642505580372,120.72233228929319
V061,2024,2024-01-01,121.94859703739436,118.45802000205695,125.29192043481956
V061,2024,2024-12-31,123.20124800514209,119.83152409037478,126.602846390029
V061,2025,2025-12-31,124.4538989728898,121.03500842673768,128.19212118828455
V061,2026,2026-12-31,125.70654994063753,122.31605866275052,129.30237249179575
V061,2027,2027-12-31,126.95920090838523,123.6460585939737,130.60575932912124
V061,2028,2028-12-31,128.21528379659253,124.69617431926393,131.88650378293372
V062,2005,2005-01-01,99.60389400933906,96.20724813988632,102.50858859879871
V062,2006,2006-01-01,102.47989868778618,99.1260491950608,105.6170357460226
V062,2007,2007-01-01,99.88526619787586,96.57085204501288,103.07085945628327
V062,2008,2008-01-01,97.07199864880741,93.7731424081956,100.3864856071766
V062,2009,2009-01-01,101.21340878573594,98.20738081653252,104.6352801268868
V062,2010,2010-01-01,102.06590348829455,98.95730269394309,105.33811763540218
V062,2011,2011-01-01,106.71602435809673,103.25779982644998,109.69709300034832
V062,2012,2012-01-01,110.50604541312164,107.38500916489652,113.48055234760902
V062,2013,2013-01-01,105.12629981621582,102.00934468043619,108.18605642030289
V062,2014,2014-01-01,105.98663657515978,102.79685138285946,109.09768446707928
V062,2015,2015-01-01,110.46532313026879,107.2678129851046,113.78083509980767
V062,2016,2016-01-01,113.44148981738638,110.16416725010521,116.63011509181578
V062,2017,2017-01-01,117.25789683454403,114.2076165557224,120.65689026158283
V062,2018,2018-01-01,117.81651763843016,114.83811918523313,121.24816762835896
V062,2019,2019-01-01,117.8188532342635,114.3625067153439,120.98567815580725
V062,2020,2020-01-01,123.83036270239475,120.6587214221763,126.96386668365412
V062,2021,2021-01-01,124.96409353911052,121.88361800983881,128.51871787658038
V062,2022,2022-01-01,119.56884329206977,116.53597388789488,122.84130465058279
V062,2023,2023-01-01,126.49195010268232,122.7903281326988,129.7203794493564
V062,2024,2024-01-01,124.51715394870723,121.13078049491037,127.53807498621711
V062,2024,2024-12-31,126.0669610170428,123.15339190189627,129.0878350726016
V062,2025,2025-12-31,127.61676808537837,124.35751170944638,131.0316319234607
V062,2026,2026-12-31,129.16657515371392,125.74388712273556,132.51610822323616
V062,2027,2027-12-31,130.7163822220495,127.35865433205099,133.94256636421287
V062,2028,2028-12-31,132.27043533714766,129.16550913464775,135.3501957786765
V063,2005,2005-01-01,111.53458040153065,108.87136463416614,114.1904216305504
V063,2006,2006-01-01,114.66373551652978,112.00983636987344,117.71819880166518
V063,2007,2007-01-01,114.22412841055701,111.24998581997274,116.8337551596402
V063,2008,2008-01-01,107.18265964000558,104.42125568911688,109.98046964682935
V063,2009,2009-01-01,117.78460691092774,115.00278913835425,120.62502744732001
V063,2010,2010-01-01,117.73182359302712,114.99021099835258,120.41486094631624
V063,2011,2011-01-01,119.68425106387654,116.86747491681754,122.46879599544341
V063,2012,2012-01-01,121.83291227887776,119.19978458006462,124.59130721728978
V063,2013,2013-01-01,122.5415755103497,119.81409129026714,125.43176054260817
V063,2014,2014-01-01,126.07265813646838,123.1673806446739,128.83859205251716
V063,2015,2015-01-01,130.0645960293995,127.52182490538429,133.10891454861238
V063,2016,2016-01-01,134.38733833289461,131.47918567051244,137.15411970420058
V063,2017,2017-01-01,133.08838683601712,130.31986929412068,135.95081254026158
V063,2018,2018-01-01,131.30398071523922,128.26691554703373,134.3844004468401
V063,2019,2019-01-01,129.75547338265795,126.8838843902301,132.51841986371787
V063,2020,2020-01-01,147.05329636490794,144.24525158611834,149.9465717478934
V063,2021,2021-01-01,142.81267264336824,140.05161078121907,145.69425145671596
V063,2022,2022-01-01,148.20352210156824,145.29599058783714,151.12865506908585
V063,2023,2023-01-01,144.2498576559672,141.29745103347474,147.00223461270355
V063,2024,2024-01-01,143.32306004671588,140.54502606318744,146.08950234078802
V063,2024,2024-12-31,145.0683512774068,142.05636282444848,147.60749033248982
V063,2025,2025-12-31,146.8136425080977,144.08694152887165,149.62577938467152
V063,2026,2026-12-31,148.55893373878862,145.69364219518394,151.3540762384193
V063,2027,2027-12-31,150.30422496947952,147.41193987792104,153.12760413939176
V063,2028,2028-12-31,152.05429781998055,149.0998786120009,154.89769198752484
V064,2005,2005-01-01,95.06289563211395,90.55018118312674,99.22860076292936
V064,2006,2006-01-01,96.63065810664126,91.91473587805466,100.90362101957848
V064,2007,2007-01-01,96.86926910180868,92.50158562770052,101.28754829994998
V064,2008,2008-01-01,99.77963093948267,95.5388512908473,104.0696772872981
V064,2009,2009-01-01,101.89667597984159,97.63324239280982,106.04461964937572
V064,2010,2010-01-01,102.18838825637847,97.86223681522594,106.1610632998269
V064,2011,2011-01-01,106.25782874931055,102.12596010655237,110.46126355803538
V064,2012,2012-01-01,108.17944589540451,104.05722402464002,112.39153358236307
V064,2013,2013-01-01,108.82999646369386,104.72700905030503,113.26095480024925
V064,2014,2014-01-01,109.8931976265499,105.65058035412524,113.87817233216626
V064,2015,2015-01-01,112.29811591690023,107.85766593347574,116.38838542088585
V064,2016,2016-01-01,113.64117557295347,109.09808224320295,117.7110857260338
V064,2017,2017-01-01,115.028535582634,110.58503402151842,119.27342389888054
V064,2018,2018-01-01,115.34137098627603,111.16120903781717,119.79975402519757
V064,2019,2019-01-01,116.56430060374818,112.126410204788,120.80677440690899
V064,2020,2020-01-01,120.15646625969606,115.84702109463527,124.58016883389682
V064,2021,2021-01-01,122.3990454445611,117.91346995239978,126.85476164354189
V064,2022,2022-01-01,124.12399085694958,120.05996403198931,128.04005775396317
V064,2023,2023-01-01,125.82235329877493,121.77400907230907,130.47268908900975
V064,2024,2024-01-01,125.7673558613169,121.43881455506757,130.02673642511263
V064,2024,2024-12-31,127.42364924335602,123.04143760157825,131.7649530436515
V064,2025,2025-12-31,129.07994262539512,124.51770994664805,132.82423148191356
V064,2026,2026-12-31,130.73623600743423,126.58358084466711,134.83306074530904
V064,2027,2027-12-31,132.3925293894733,128.120353685488,136.95425210904034
V064,2028,2028-12-31,134.0533605616002,129.92471867329542,138.1417775582009
V065,2005,2005-01-01,89.88933226619022,86.85037257646468,92.9660942881826
V065,2006,2006-01-01,92.95222924627032,89.89832516507634,95.88921624112892
V065,2007,2007-01-01,96.34012469859528,93.44054022534205,99.32226185052173
V065,2008,2008-01-01,94.79235564769681,91.78297150005679,97.81773449923155
V065,2009,2009-01-01,89.75500312807804,86.87185655616429,92.73200165700521
